[10856:21776:0925/231627.332:WARNING:chrome_main_delegate.cc(745)] This is Chrome version 128.0.6613.138 (not a warning)
[10856:35964:0925/231627.428:ERROR:google_update_settings.cc(265)] Failed opening key Software\Chromium to set usagestats; result: 5
[10856:21776:0925/231627.481:WARNING:account_consistency_mode_manager.cc(77)] Desktop Identity Consistency cannot be enabled as no OAuth client ID and client secret have been configured.
[18568:29708:0925/231633.452:WARNING:frame_impl.cc(430)] virtual CefFrameImpl::SendProcessMessage sent to detached frame 5-19112CD5489FB322FF759EF04C19FF27 will be ignored
[10856:7428:0925/231635.586:ERROR:cast_crl.cc(443)] CRL - Verification failed.
[10856:7428:0926/005719.425:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=69})
[10856:7428:0926/005720.425:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=70})
[10856:7428:0926/005722.426:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=71})
[10856:7428:0926/005724.427:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=73})
[10856:7428:0926/005726.427:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=74})
[10856:7428:0926/005728.427:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=75})
[10856:7428:0926/005729.427:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=74})
[10856:7428:0926/005730.428:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=75})
[10856:7428:0926/005732.428:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=76})
[10856:7428:0926/005740.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=74})
[10856:7428:0926/005742.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=73})
[10856:7428:0926/005743.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=72})
[10856:7428:0926/005748.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=73})
[10856:7428:0926/005749.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=74})
[10856:7428:0926/005750.432:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=76})
[10856:7428:0926/005752.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=75})
[10856:7428:0926/005753.431:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=76})
[10856:7428:0926/005754.432:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=77})
[10856:7428:0926/005758.433:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=79})
[10856:7428:0926/005759.433:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=78})
[10856:7428:0926/005801.433:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=79})
[10856:7428:0926/005802.433:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=80})
[10856:7428:0926/005806.434:VERBOSE1:media_stream_manager.cc(1533)] MSPL::OnSpeedLimitChange({this=00006114022F6D40}, {new_limit=79})
